ADGRG2	NA	8	4853	0.0769269
ADGRG3	NA	0	2670	0
ADGRG4	NA	1	9931	0.004699
ADGRG5	NA	2	4028	0.0231707
ADGRG6	NA	861	6961	5.77205
ADGRG7	NA	3	3281	0.0426691
ADGRL1	NA	3622	7857	21.5125
ADGRL2	NA	3	6208	0.0225511
ADGRL3	NA	2	6125	0.0152378
ADGRL3-AS1	NA	0	467	0
ADGRL4	NA	0	3619	0
ADGRV1	NA	1	19333	0.00241379
ADH1A	NA	0	1500	0
ADH1B	NA	0	2814	0
ADH1C	NA	0	1758	0
ADH4	NA	0	2152	0
ADH5	NA	4519	2651	79.5484
ADH6	NA	6	3006	0.0931453
ADH7	NA	0	2397	0
ADHFE1	NA	117	1895	2.88121
ADI1	NA	1992	4616	20.1383
ADIG	NA	1	772	0.0604479
ADIPOQ	NA	0	4629	0
ADIPOQ-AS1	NA	0	3442	0
ADIPOR1	NA	1727	2423	33.2612
ADIPOR2	NA	2289	3965	26.9402
ADIRF	NA	25	672	1.73608
ADK	NA	916	2439	17.526
ADM	NA	1895	1590	55.6174
ADM2	NA	0	4273	0
ADM5	NA	76	2112	1.67926
ADNP	NA	2446	6517	17.5149
ADNP-AS1	NA	15	1031	0.67894
ADNP2	NA	1140	5387	9.87544
ADO	NA	649	3724	8.13268
ADORA1	NA	292	2919	4.66818
ADORA2A	NA	35	2957	0.552351
ADORA2A-AS1	NA	11	3761	0.136486
ADORA2B	NA	419	1885	10.3729
ADORA3	NA	0	2309	0
ADPGK	NA	1377	2775	23.1563
ADPGK-AS1	NA	16	2730	0.273499
ADPRH	NA	0	3682	0
ADPRHL1	NA	35	2178	0.74991
ADPRHL2	NA	900	1691	24.8369
ADPRM	NA	137	1518	4.2116
ADRA1A	NA	0	3560	0
ADRA1B	NA	702	2254	14.5339
ADRA1D	NA	6	2666	0.105024
ADRA2A	NA	6	3873	0.072294
ADRA2B	NA	8	3362	0.111043
ADRA2C	NA	273	1958	6.50652
ADRB1	NA	24	2862	0.391327
ADRB2	NA	0	2042	0
ADRB3	NA	0	2646	0
ADRBK1	NA	709	3444	9.60687
ADRBK2	NA	499	9055	2.57164
ADRM1	NA	3681	1480	116.065
ADSL	NA	1546	1563	46.1582
ADSS	NA	1132	2782	18.9884
ADSSL1	NA	101	2078	2.26816
ADTRP	NA	731	1858	18.3599
AEBP1	NA	16	4086	0.182734
AEBP2	NA	531	5807	4.26718
AEN	NA	3769	3116	56.4452
AES	NA	6690	1943	160.676
AFAP1	NA	467	7770	2.80475
AFAP1-AS1	NA	42	6794	0.288484
AFAP1L1	NA	10	4212	0.110792
AFAP1L2	NA	2	4157	0.0224517
AFF1	NA	392	9709	1.88413
AFF2	NA	1	13887	0.00336039
AFF3	NA	23	8212	0.130701
AFF4	NA	2148	9580	10.4633
AFG3L1P	NA	502	3903	6.00211
AFG3L2	NA	4185	3209	60.8589
AFM	NA	0	1997	0
AFMID	NA	268	2160	5.79002
AFP	NA	0	2039	0
AFTPH	NA	304	4123	3.4408
AGA	NA	213	2102	4.72874
AGAP1	NA	858	11367	3.52241
AGAP1-IT1	NA	12	664	0.843358
AGAP11	NA	148	3155	2.18908
AGAP2	NA	291	6088	2.23058
AGAP2-AS1	NA	65	1531	1.98124
AGAP3	NA	1749	5606	14.5591
AGAP4	NA	735	2898	11.8355
AGAP5	NA	492	2426	9.46396
AGAP6	NA	757	2772	12.7439
AGAP7P	NA	644	2407	12.4856
AGAP9	NA	469	2387	9.16894
AGBL1	NA	1	3493	0.0133598
AGBL1-AS1	NA	0	904	0
AGBL2	NA	7	3593	0.0909158
AGBL3	NA	15	3533	0.198128
AGBL4	NA	0	2988	0
AGBL4-IT1	NA	0	514	0
AGBL5	NA	3074	3415	42.0061
AGBL5-AS1	NA	2	407	0.229316
AGER	NA	306	12824	1.11352
AGFG1	NA	1328	8738	7.09226
AGFG2	NA	698	4811	6.77047
AGGF1	NA	350	4508	3.62312
AGK	NA	593	2925	9.46079
AGL	NA	337	8217	1.91388
AGMAT	NA	26	3154	0.38469
AGMO	NA	0	2475	0
AGO1	NA	696	7478	4.34333
AGO2	NA	191	3500	2.54662
AGO3	NA	178	3645	2.27888
AGO4	NA	543	7060	3.58917
AGPAT1	NA	2662	16442	7.55531
AGPAT2	NA	1212	1548	36.5368
AGPAT3	NA	1230	6609	8.68496
AGPAT4	NA	757	7879	4.48357
AGPAT4-IT1	NA	2	1851	0.0504223
AGPAT5	NA	1365	5519	11.5417
AGPAT6	NA	1932	6310	14.2882
AGPAT9	NA	331	2922	5.28624
AGPS	NA	3008	7665	18.3132
AGR2	NA	2	983	0.0949457
AGR3	NA	0	750	0
AGRN	NA	11783	7394	74.3661
AGRP	NA	0	764	0
AGT	NA	2	2581	0.036161
AGTPBP1	NA	1823	4539	18.7424
AGTR1	NA	0	2571	0
AGTR2	NA	0	2899	0
AGTRAP	NA	1008	1280	36.7493
AGXT	NA	0	1598	0
AGXT2	NA	1	2406	0.0193956
AHCTF1	NA	2001	8631	10.8189
AHCTF1P1	NA	849	8836	4.48385
AHCY	NA	6916	2538	127.163
AHCYL1	NA	2866	4968	26.9211
AHCYL2	NA	823	5778	6.64693
AHDC1	NA	1574	6358	11.5527
AHI1	NA	286	5898	2.26287
AHNAK	NA	43362	19265	105.036
AHNAK2	NA	4752	18317	12.1066
AHR	NA	1	6247	0.00747011
AHRR	NA	54	5660	0.445221
AHSA1	NA	2248	1400	74.9319
AHSA2	NA	749	3031	11.5317
AHSG	NA	0	1573	0
AHSP	NA	0	506	0
AICDA	NA	0	2794	0
AIDA	NA	2330	3006	36.1714
AIF1	NA	156	9312	0.781772
AIF1L	NA	940	3537	12.402
AIFM1	NA	2284	3253	32.765
AIFM2	NA	80	3250	1.1487
AIFM3	NA	133	2528	2.45512
AIG1	NA	1322	4731	13.04
AIM1	NA	6	7542	0.0371247
AIM1L	NA	139	5245	1.23671
AIM2	NA	0	1484	0
AIMP1	NA	891	3260	12.7544
AIMP2	NA	1611	1219	61.6724
AIP	NA	588	1433	19.1483
AIPL1	NA	0	3594	0
AIRE	NA	5	2299	0.101492
AIRN	NA	1	4374	0.0106689
AJAP1	NA	2	3317	0.0281374
AJUBA	NA	413	5198	3.70777
AK1	NA	1130	2266	23.2711
AK2	NA	3948	5771	31.9245
AK3	NA	2182	4621	22.0352
AK4	NA	2335	7226	15.0795
AK5	NA	4	4335	0.0430596
AK6	NA	1194	1303	42.7621
AK7	NA	10	3300	0.141412
AK8	NA	35	2106	0.775547
AK9	NA	53	7552	0.327501
AKAP1	NA	328	4664	3.28181
AKAP10	NA	468	3941	5.54164
AKAP11	NA	360	9920	1.69352
AKAP12	NA	8162	8789	43.3367
AKAP13	NA	1688	13606	5.78949
AKAP14	NA	3	912	0.153506
AKAP17A	NA	1437	6556	10.2286
AKAP2	NA	41	7098	0.269554
AKAP3	NA	27	3340	0.377238
AKAP4	NA	0	3005	0
AKAP5	NA	175	6487	1.2589
AKAP6	NA	25	10387	0.112318
AKAP7	NA	62	3461	0.835966
AKAP8	NA	1297	3543	17.0831
AKAP8L	NA	3244	2350	64.4187
AKAP9	NA	774	12463	2.89812
AKIP1	NA	585	1528	17.8662
AKIRIN1	NA	3091	2726	52.9142
AKIRIN2	NA	1501	1932	36.2554
AKNA	NA	270	7383	1.70659
AKNAD1	NA	0	3248	0
AKR1A1	NA	1086	1580	32.0754
AKR1B1	NA	2969	1398	99.1064
AKR1B10	NA	1	1596	0.0292392
AKR1B15	NA	0	1625	0
AKR1C1	NA	8	1379	0.270723
AKR1C2	NA	7	4155	0.0786187
AKR1C3	NA	9	1980	0.212117
AKR1C4	NA	0	1192	0
AKR1C6P	NA	0	1397	0
AKR1C8P	NA	3	2127	0.0658192
AKR1D1	NA	20	2710	0.344397
AKR1E2	NA	49	1709	1.33799
AKR7A2	NA	1385	2619	24.6782
AKR7A2P1	NA	16	1324	0.563937
AKR7A3	NA	131	1241	4.92604
AKR7L	NA	207	2314	4.17451
AKT1	NA	3992	3248	57.3553
AKT1S1	NA	3260	3010	50.5417
AKT2	NA	2781	5300	24.4863
AKT3	NA	1132	7341	7.19598
AKTIP	NA	424	2511	7.87985
ALAD	NA	502	3183	7.3598
ALAS1	NA	1109	2452	21.1062
ALAS2	NA	2	2134	0.0437355
ALB	NA	1	2247	0.020768
ALCAM	NA	96	6373	0.702953
ALDH16A1	NA	692	3106	10.3969
ALDH18A1	NA	3202	3463	43.1487
ALDH1A1	NA	0	2369	0
ALDH1A2	NA	1	3799	0.0122837
ALDH1A3	NA	0	3607	0
ALDH1B1	NA	3501	3070	53.2173
ALDH1L1	NA	4	3514	0.0531199
ALDH1L1-AS1	NA	0	437	0
ALDH1L1-AS2	NA	0	2323	0
ALDH1L2	NA	12	7539	0.074279
ALDH2	NA	1662	2060	37.6498
ALDH3A1	NA	0	2256	0
ALDH3A2	NA	1106	3827	13.4864
ALDH3B1	NA	22	2982	0.344282
ALDH3B2	NA	1	2689	0.0173543
ALDH4A1	NA	2114	3581	27.5486
ALDH5A1	NA	551	5170	4.97347
ALDH6A1	NA	485	4847	4.66947
ALDH7A1	NA	3139	4936	29.6766
ALDH8A1	NA	6	2558	0.109458
ALDH9A1	NA	2068	2500	38.6019
ALDOA	NA	11774	3223	170.476
ALDOB	NA	1	2426	0.0192357
ALDOC	NA	536	1651	15.1501
ALG1	NA	897	3934	10.6404
ALG10	NA	43	3127	0.641711
ALG10B	NA	87	10074	0.40301
ALG11	NA	313	2565	5.6945
ALG12	NA	637	2373	12.5268
ALG13	NA	243	7005	1.61881
ALG14	NA	238	1094	10.1522
ALG1L	NA	54	921	2.73611
ALG1L2	NA	71	969	3.41927
ALG1L9P	NA	22	3870	0.265284
ALG2	NA	1097	2989	17.1269
ALG3	NA	997	1833	25.3823
ALG5	NA	768	1213	29.546
ALG6	NA	135	3371	1.86885
ALG8	NA	1328	1743	35.5549
ALG9	NA	698	6665	4.88713
ALK	NA	1	6265	0.00744865
ALKBH1	NA	616	2585	11.1204
ALKBH2	NA	561	1197	21.8709
ALKBH3	NA	289	1569	8.59555
ALKBH3-AS1	NA	3	1927	0.0726504
ALKBH4	NA	503	2121	11.0669
ALKBH5	NA	2770	3433	37.6534
ALKBH6	NA	550	1060	24.2134
ALKBH7	NA	639	1331	22.4038
ALKBH8	NA	323	4067	3.70618
ALLC	NA	2	1444	0.0646341
ALMS1	NA	713	12922	2.57489
ALMS1-IT1	NA	28	1761	0.741989
ALMS1P	NA	4	1592	0.117251
ALOX12	NA	33	2358	0.653084
ALOX12-AS1	NA	15	651	1.07525
ALOX12B	NA	40	2502	0.746056
ALOX12P2	NA	6	2995	0.0934874
ALOX15	NA	3	2684	0.05216
ALOX15B	NA	0	2715	0
ALOX15P1	NA	0	672	0
ALOX5	NA	15	2561	0.273326
ALOX5AP	NA	10	1270	0.367447
ALOXE3	NA	87	3454	1.17543
ALPI	NA	0	3274	0
ALPK1	NA	7	5412	0.0603586
ALPK2	NA	58	7300	0.370769
ALPK3	NA	192	10917	0.820723
ALPL	NA	78	2596	1.40213
ALPP	NA	196	2971	3.07859
ALPPL2	NA	615	2494	11.5074
ALS2	NA	2439	8341	13.6456
ALS2CL	NA	89	5612	0.740067
ALS2CR11	NA	5	7407	0.0315011
ALS2CR12	NA	29	2345	0.577104
ALX1	NA	0	1293	0
ALX3	NA	48	1478	1.51553
ALX4	NA	882	5466	7.53005
ALYREF	NA	3026	1097	128.724
AMACR	NA	503	3352	7.00265
AMBN	NA	0	2002	0
AMBP	NA	0	1433	0
AMBRA1	NA	1580	5816	12.6774
AMD1	NA	2658	3618	34.2835
AMDHD1	NA	85	2136	1.85702
AMDHD2	NA	636	2283	13.0002
AMELX	NA	0	835	0
AMELY	NA	0	802	0
AMER1	NA	236	8443	1.30441
AMER2	NA	0	10605	0
AMER3	NA	0	6474	0
AMFR	NA	1445	3600	18.7311
AMH	NA	284	2018	6.56744
AMHR2	NA	71	1863	1.77846
AMICA1	NA	1	2442	0.0191097
AMIGO1	NA	3	2471	0.0566562
AMIGO2	NA	1558	3951	18.4018
AMIGO3	NA	150	2972	2.35527
AMMECR1	NA	360	5907	2.84403
AMMECR1L	NA	858	4776	8.38343
AMN	NA	6	1557	0.17983
AMN1	NA	156	2406	3.02571
AMOT	NA	23	7386	0.145317
AMOTL1	NA	1063	8999	5.51236
AMOTL2	NA	6099	5238	54.3365
AMPD1	NA	1	2406	0.0193956
AMPD2	NA	2030	4772	19.8515
AMPD3	NA	31	5659	0.255635
AMPH	NA	4	3426	0.0544843
AMT	NA	99	2202	2.09805
AMTN	NA	0	1006	0
AMY1A	NA	28	4046	0.322947
AMY1B	NA	28	3676	0.355452
AMY1C	NA	28	3720	0.351248
AMY2A	NA	12	1679	0.333526
AMY2B	NA	75	2242	1.56108
AMZ1	NA	0	4518	0
AMZ2	NA	1131	1980	26.6561
AMZ2P1	NA	307	3442	4.16223
ANAPC1	NA	2426	7736	14.6343
ANAPC10	NA	373	1953	8.91262
ANAPC11	NA	720	1613	20.8304
ANAPC13	NA	2037	1842	51.606
ANAPC15	NA	1324	1268	48.7267
ANAPC16	NA	2138	3569	27.955
ANAPC1P1	NA	17	1771	0.44795
ANAPC2	NA	1027	2700	17.7503
ANAPC4	NA	458	2675	7.98988
ANAPC5	NA	2839	2732	48.4935
ANAPC7	NA	1944	3644	24.8953
ANG	NA	81	1324	2.85493
ANGEL1	NA	824	4111	9.35359
ANGEL2	NA	484	5314	4.25033
ANGPT1	NA	87	4338	0.935898
ANGPT2	NA	1658	5267	14.6899
