ALG1L2	NA	68	969	3.49225
ALG1L9P	NA	15	3870	0.192886
ALG2	NA	1106	2989	18.414
ALG3	NA	990	1833	26.8777
ALG5	NA	615	1213	25.231
ALG6	NA	170	3371	2.50963
ALG8	NA	1148	1743	32.7766
ALG9	NA	704	6665	5.25644
ALK	NA	0	6265	0
ALKBH1	NA	482	2585	9.2791
ALKBH2	NA	376	1197	15.632
ALKBH3	NA	246	1569	7.80246
ALKBH3-AS1	NA	6	1927	0.154949
ALKBH4	NA	463	2121	10.8633
ALKBH5	NA	2791	3433	40.4581
ALKBH6	NA	569	1060	26.7132
ALKBH7	NA	561	1331	20.9751
ALKBH8	NA	264	4067	3.23035
ALLC	NA	14	1444	0.482481
ALMS1	NA	566	12922	2.17975
ALMS1-IT1	NA	17	1761	0.480407
ALMS1P	NA	1	1592	0.0312591
ALOX12	NA	40	2358	0.844181
ALOX12-AS1	NA	23	651	1.75819
ALOX12B	NA	37	2502	0.735926
ALOX12P2	NA	10	2995	0.166159
ALOX15	NA	9	2684	0.166871
ALOX15B	NA	2	2715	0.0366589
ALOX15P1	NA	1	672	0.0740543
ALOX5	NA	20	2561	0.388633
ALOX5AP	NA	23	1270	0.901247
ALOXE3	NA	117	3454	1.68571
ALPI	NA	0	3274	0
ALPK1	NA	3	5412	0.0275856
ALPK2	NA	103	7300	0.702157
ALPK3	NA	116	10917	0.528779
ALPL	NA	47	2596	0.900975
ALPP	NA	173	2971	2.89776
ALPPL2	NA	563	2494	11.2339
ALS2	NA	2340	8341	13.961
ALS2CL	NA	112	5612	0.993162
ALS2CR11	NA	8	7407	0.0537486
ALS2CR12	NA	25	2345	0.530538
ALX1	NA	2	1293	0.0769752
ALX3	NA	44	1478	1.48149
ALX4	NA	867	5466	7.89349
ALYREF	NA	2820	1097	127.927
AMACR	NA	454	3352	6.74018
AMBN	NA	0	2002	0
AMBP	NA	2	1433	0.069455
AMBRA1	NA	1288	5816	11.0207
AMD1	NA	3722	3618	51.195
AMDHD1	NA	88	2136	2.05022
AMDHD2	NA	603	2283	13.1441
AMELX	NA	0	835	0
AMELY	NA	0	802	0
AMER1	NA	204	8443	1.20241
AMER2	NA	0	10605	0
AMER3	NA	0	6474	0
AMFR	NA	1457	3600	20.1408
AMH	NA	240	2018	5.91847
AMHR2	NA	54	1863	1.44245
AMICA1	NA	0	2442	0
AMIGO1	NA	6	2471	0.120836
AMIGO2	NA	2180	3951	27.458
AMIGO3	NA	135	2972	2.2605
AMMECR1	NA	438	5907	3.69
AMMECR1L	NA	844	4776	8.79423
AMN	NA	8	1557	0.255694
AMN1	NA	201	2406	4.15738
AMOT	NA	29	7386	0.195393
AMOTL1	NA	1148	8999	6.34844
AMOTL2	NA	5754	5238	54.6668
AMPD1	NA	0	2406	0
AMPD2	NA	1836	4772	19.1466
AMPD3	NA	67	5659	0.589189
AMPH	NA	2	3426	0.0290511
AMT	NA	114	2202	2.57636
AMTN	NA	0	1006	0
AMY1A	NA	6	4046	0.0737981
AMY1B	NA	6	3676	0.0812261
AMY1C	NA	6	3720	0.0802653
AMY2A	NA	10	1679	0.296394
AMY2B	NA	60	2242	1.33179
AMZ1	NA	1	4518	0.0110147
AMZ2	NA	927	1980	23.2988
AMZ2P1	NA	203	3442	2.93498
ANAPC1	NA	2229	7736	14.3388
ANAPC10	NA	291	1953	7.41499
ANAPC11	NA	776	1613	23.9413
ANAPC13	NA	1959	1842	52.9254
ANAPC15	NA	981	1268	38.5008
ANAPC16	NA	2182	3569	30.4248
ANAPC1P1	NA	22	1771	0.618192
ANAPC2	NA	960	2700	17.694
ANAPC4	NA	330	2675	6.13917
ANAPC5	NA	2655	2732	48.3619
ANAPC7	NA	1733	3644	23.6668
ANG	NA	76	1324	2.85657
ANGEL1	NA	753	4111	9.11522
